Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
,,,,,,,,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
,,,,,,,,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
,,,,,,,,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
,,,,,,,,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
,,,,,,,,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
,,,,,,,,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
,,,,,,,,https://www.redbus.in/bus-tickets/kolkata-to-durgapur,Kolkata to Durgapur (West Bengal)
SBSTC-DIGHA - DUMDUM - 13:10 VIA - DUNLOP - (BEL DEPOT) - 525,Non AC Seater (2+3),13:10,17:40,04h 30m,INR 155,"50 Seats available
19 Window","4.9
11",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
SBSTC-DIGHA - FALTA - VIA - KOLKATA - 13:20 (FALTA DEPOT - 518,Non AC Seater (2+3),13:20,00:00,10h 40m,INR 160,"52 Seats available
20 Window",3.6,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
SBSTC-DIGHA - KHARDAH - 13:20 (BEL DEPOT) - 521,Non AC Seater (2+3),13:20,18:20,05h 00m,INR 154,"44 Seats available
17 Window","2.5
4",https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
SBSTC-DIGHA - KOLKATA - 13:30 (HWH DEPOT) - 1811,,13:30,18:00,04h 30m,INR 155,52 Seats available,3.3,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
,,,,,,,,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
,,,,,,,,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
,,,,,,,,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
,,,,,,,,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
,,,,,,,,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
,,,,,,,,https://www.redbus.in/bus-tickets/digha-to-kolkata,Digha to Kolkata
SBSTC-KOLKATA - DIGHA - 13:45 (MID DEPOT) - 971,Non AC Seater (2+3),13:45,18:15,04h 30m,INR 155,"48 Seats available
18 Window","3.3
5",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
SBSTC-KARUNAMOYEE - DIGHA - VIA DUNLOP - 14:30 (DIGHA) - 3836,Non AC Seater (2+3),14:30,19:30,05h 00m,INR 170,"47 Seats available
16 Window","4.3
7",https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
SBSTC-KOLKATA - DIGHA - VOLVO - SPL - 16:15 (BEL DEPOT) - 3347,Volvo AC Seater (2+2),16:15,20:45,04h 30m,INR 410,"53 Seats available
26 Window",3.6,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
SBSTC-GARIA - DIGHA - 15:15 (DIGHA DEPOT) - 543,,16:30,21:00,04h 30m,INR 155,35 Seats available,2.3,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
,,,,,,,,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
,,,,,,,,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
,,,,,,,,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
,,,,,,,,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
,,,,,,,,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
,,,,,,,,https://www.redbus.in/bus-tickets/kolkata-to-digha,Kolkata to Digha
SBSTC-KARUNAMOYEE - BANKURA - VIA - DURGAPUR - 14:30 - 312,Non AC Seater (2+3),14:30,20:00,05h 30m,INR 185,"32 Seats available
8 Window","4.1
58",https://www.redbus.in/bus-tickets/kolkata-to-bankura,Kolkata to Bankura
SBSTC-KOLKATA - BANKURA - 14:30 (Bankura Depot) - 2756,Non AC Seater (2+3),14:30,18:30,04h 00m,INR 180,"52 Seats available
20 Window","2.7
23",https://www.redbus.in/bus-tickets/kolkata-to-bankura,Kolkata to Bankura
SBSTC-KARUNAMOYEE - BANKURA - A/C - 15:15 (BNK DEPOT) - 1524,AC Seater (2+2),15:15,20:45,05h 30m,INR 360,"30 Seats available
14 Window","2.7
93",https://www.redbus.in/bus-tickets/kolkata-to-bankura,Kolkata to Bankura
SBSTC-KOLKATA - BANKURA - 15:30 (Bankura Depot) - 294,,15:30,19:30,04h 00m,INR 180,52 Seats available,2.5,https://www.redbus.in/bus-tickets/kolkata-to-bankura,Kolkata to Bankura
,,,,,,,,https://www.redbus.in/bus-tickets/kolkata-to-bankura,Kolkata to Bankura
,,,,,,,,https://www.redbus.in/bus-tickets/kolkata-to-bankura,Kolkata to Bankura
,,,,,,,,https://www.redbus.in/bus-tickets/kolkata-to-bankura,Kolkata to Bankura
SBSTC-ASANSOL - KARUNAMOYEE - 13:55 (ASANSOL DEPOT) - 394,Non AC Seater (2+3),13:55,18:55,05h 00m,INR 185,"44 Seats available
15 Window","3.6
80",https://www.redbus.in/bus-tickets/asansol-to-kolkata,Asansol (West Bengal) to Kolkata
SBSTC-ASANSOL - KOLKATA - 14:05 (HOWRAH DEPOT) - 748,Non AC Seater (2+3),14:05,18:35,04h 30m,INR 180,"46 Seats available
15 Window","2.8
21",https://www.redbus.in/bus-tickets/asansol-to-kolkata,Asansol (West Bengal) to Kolkata
SBSTC-ASANSOL - KOLKATA - A/C - 14:20 (HWH DEPOT) - 1149,AC Seater (2+2),14:20,18:50,04h 30m,INR 360,"35 Seats available
16 Window","3.2
19",https://www.redbus.in/bus-tickets/asansol-to-kolkata,Asansol (West Bengal) to Kolkata
SBSTC-ASANSOL - KARUNAMOYEE - 14:20 (ASN DEPOT) - 1073,,14:20,19:20,05h 00m,INR 185,52 Seats available,"3.3
50",https://www.redbus.in/bus-tickets/asansol-to-kolkata,Asansol (West Bengal) to Kolkata
,,,,,,,,https://www.redbus.in/bus-tickets/asansol-to-kolkata,Asansol (West Bengal) to Kolkata
,,,,,,,,https://www.redbus.in/bus-tickets/asansol-to-kolkata,Asansol (West Bengal) to Kolkata
,,,,,,,,https://www.redbus.in/bus-tickets/asansol-to-kolkata,Asansol (West Bengal) to Kolkata
,,,,,,,,https://www.redbus.in/bus-tickets/asansol-to-kolkata,Asansol (West Bengal) to Kolkata
,,,,,,,,https://www.redbus.in/bus-tickets/asansol-to-kolkata,Asansol (West Bengal) to Kolkata
,,,,,,,,https://www.redbus.in/bus-tickets/asansol-to-kolkata,Asansol (West Bengal) to Kolkata
SBSTC-MIDNAPUR - KOLKATA - 13:30 (MID DEPOT) - 870,Non AC Seater (2+3),13:30,00:00,10h 30m,INR 110,"31 Seats available
6 Window","4.4
8",https://www.redbus.in/bus-tickets/midnapore-to-kolkata,Midnapore to Kolkata
SBSTC-MIDNAPUR - HABRA - 14:00 (MID DEPOT) - 1397,Non AC Seater (2+3),14:00,00:00,10h 00m,INR 111,"13 Seats available
2 Window","4.1
44",https://www.redbus.in/bus-tickets/midnapore-to-kolkata,Midnapore to Kolkata
SBSTC-MIDNAPUR - KOLKATA - 14:30 (MID DEPOT) - 871,Non AC Seater (2+3),14:30,00:00,09h 30m,INR 110,"45 Seats available
16 Window","4.6
20",https://www.redbus.in/bus-tickets/midnapore-to-kolkata,Midnapore to Kolkata
SBSTC-JHARGRAM - KARUNAMOYEE - VIA - KOLKATA - 13:35 - 1764,,15:05,00:00,08h 55m,INR 110,30 Seats available,4.3,https://www.redbus.in/bus-tickets/midnapore-to-kolkata,Midnapore to Kolkata
,,,,,,,,https://www.redbus.in/bus-tickets/midnapore-to-kolkata,Midnapore to Kolkata
SBSTC-KOLKATA - ASANSOL - 13:15 (ASANSOL DEPOT) - 767,Non AC Seater (2+3),13:15,17:45,04h 30m,INR 180,"52 Seats available
20 Window","1.7
9",https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal)
SBSTC-KARUNAMOYEE - ASANSOL - 13:30 (ASN DEPOT) - 246,Non AC Seater (2+3),13:30,18:30,05h 00m,INR 185,"45 Seats available
16 Window","3.7
65",https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal)
SBSTC-HALDIA - ASANSOL - VIA - KOLKATA - 09:30 (HLD DEPO - 1763,Non AC Seater (2+3),13:45,18:15,04h 30m,INR 180,"52 Seats available
20 Window",3.3,https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal)
SBSTC-KARUNAMOYEE - ASANSOL - 14:00 (ASN DEPOT) - 247,,14:00,19:00,05h 00m,INR 185,46 Seats available,3.0,https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal)
,,,,,,,,https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal)
,,,,,,,,https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal)
,,,,,,,,https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal)
,,,,,,,,https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal)
,,,,,,,,https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal)
,,,,,,,,https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal)
NORTH BENGAL STATE TRANSPORT CORPORATION,Non AC Seater (2+3),15:00,04:20,13h 20m,INR 450,"35 Seats available
11 Window","3.5
57",https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri
NBSTC-KOL-COB-R1-17:00,Non AC Seater 2+2,17:00,05:00,12h 00m,INR 486,"25 Seats available
12 Window","3.6
189",https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri
NBSTC-KOL-SLG-R1-18:00,NON A/C Seater Push Back (2+2),18:00,06:00,12h 00m,INR 486,"18 Seats available
8 Window","4.0
381",https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri
,,,,,,,,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri
,,,,,,,,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri
,,,,,,,,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri
,,,,,,,,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri
,,,,,,,,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri
SBSTC-KOLKATA - DIGHA - 13:45 (MID DEPOT) - 971,Non AC Seater (2+3),13:45,00:00,10h 15m,INR 126,"49 Seats available
18 Window","2.0
4",https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi)
SBSTC-KOLKATA - PURUNIA - 14:30 (MID DEPOT) - 1636,Non AC Seater (2+3),14:30,00:00,09h 30m,INR 126,"49 Seats available
19 Window","2.9
4",https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi)
SBSTC-KARUNAMOYEE - DIGHA - VIA DUNLOP - 14:30 (DIGHA) - 3836,Non AC Seater (2+3),14:30,00:00,09h 30m,INR 140,"47 Seats available
16 Window",3.8,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi)
SBSTC-GARIA - DIGHA - 15:15 (DIGHA DEPOT) - 543,,16:30,00:00,07h 30m,INR 126,35 Seats available,"4.2
15",https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi)
,,,,,,,,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi)
,,,,,,,,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi)
,,,,,,,,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi)
,,,,,,,,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi)
,,,,,,,,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi)
,,,,,,,,https://www.redbus.in/bus-tickets/kolkata-to-contai-kanthi,Kolkata to Contai (Kanthi)
SBSTC-DIGHA - DURGAPUR - VIA - BISHNUPUR - 2/2 - 20:30 - 3808,Non AC Seater (2+2),20:30,04:40,08h 10m,INR 233,25 Seats available,"4.3
51",https://www.redbus.in/bus-tickets/digha-to-durgapur,Digha to Durgapur (West Bengal)
SBSTC-DIGHA - ASANSOL - VIA - MEDINIPUR-DURGAPUR - 21:30 - 1553,Non AC Seater (2+3),21:30,06:00,08h 30m,INR 238,"32 Seats available
11 Window","3.2
99",https://www.redbus.in/bus-tickets/digha-to-durgapur,Digha to Durgapur (West Bengal)
New Eureka Travels,A/C Seater / Sleeper (2+2),19:30,03:50,08h 20m,INR 600,61 Seats available,"3.2
19",https://www.redbus.in/bus-tickets/digha-to-durgapur,Digha to Durgapur (West Bengal)
SBSTC-KOLKATA - DIGHA - 13:45 (MID DEPOT) - 971,Non AC Seater (2+3),13:45,00:00,10h 15m,INR 85,"48 Seats available
18 Window",4.0,https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,Kolkata to Nandakumar (west bengal)
SBSTC-KOLKATA - HALDIA - SPL - 14:05 (Haldia Depot) - 3015,Non AC Seater (2+3),14:05,00:00,09h 55m,INR 85,"46 Seats available
17 Window",4.0,https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,Kolkata to Nandakumar (west bengal)
SBSTC-KARUNAMOYEE - DIGHA - VIA DUNLOP - 14:30 (DIGHA) - 3836,,14:30,00:00,09h 30m,INR 100,47 Seats available,4.0,https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,Kolkata to Nandakumar (west bengal)
,,,,,,,,https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,Kolkata to Nandakumar (west bengal)
,,,,,,,,https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,Kolkata to Nandakumar (west bengal)
,,,,,,,,https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,Kolkata to Nandakumar (west bengal)
,,,,,,,,https://www.redbus.in/bus-tickets/kolkata-to-nandakumar,Kolkata to Nandakumar (west bengal)
WBTC (CTC) HABRA-DIGHA via Bally - 26|13:25,Non AC Seater (2+3),13:25,18:10,04h 45m,INR 161,"44 Seats available
16 Window","2.9
26",https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
WBTC (CTC) Barasat-Digha Via Bally (AC VOLVO) - 201|14:00,Volvo AC Seater (2+2),14:00,18:00,04h 00m,INR 410,"36 Seats available
17 Window","4.0
23",https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
"WBTC (CTC) BARASAT-DIGHA via Esplanade, Karunamoyee,Airport - 206|14:15",Non AC Seater (2+3),14:15,19:15,05h 00m,INR 165,"47 Seats available
20 Window",3.6,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
WBTC (CTC) HABRA-DIGHA via Bally - 26|14:50,,14:50,19:35,04h 45m,INR 161,36 Seats available,3.5,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
,,,,,,,,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
,,,,,,,,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
,,,,,,,,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
,,,,,,,,https://www.redbus.in/bus-tickets/digha-to-barasat-west-bengal,Digha to Barasat (West Bengal)
