Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
Shyamoli Paribahan Pvt Ltd,Volvo 9600 A/C Seater/Sleeper (2+1),18:30,07:45,13h 15m,"Starts from
INR 1200","31 Seats available
13 Single","4.6
838",https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri
EASY RIDE,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:45,07:25,12h 40m,"Starts from
INR 1500","15 Seats available
3 Single","4.6
633",https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri
Shyamoli Paribahan Pvt Ltd,Volvo Multi-Axle A/C seater/sleeper (2+1),19:30,08:45,13h 15m,"Starts from
INR 1200","40 Seats available
7 Single","4.6
585",https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri
Lokenath Bus Service,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:45,07:30,12h 45m,INR 1500,"26 Seats available
4 Single","4.6
526",https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Kolkata to Siliguri
SBSTC-HALDIA - KOLKATA - 15:00 (Haldia Depot) - 641,Non AC Seater (2+3),15:00,18:00,03h 00m,INR 110,"27 Seats available
3 Window","4.2
178",https://www.redbus.in/bus-tickets/haldia-to-kolkata,Haldia to Kolkata
SBSTC-HALDIA - KOLKATA - 16:05 (HALDIA DEPOT) - 1328,Non AC Seater (2+3),16:05,19:05,03h 00m,INR 110,"30 Seats available
6 Window","3.8
189",https://www.redbus.in/bus-tickets/haldia-to-kolkata,Haldia to Kolkata
SBSTC-HALDIA - KOLKATA - ALL STOP - 17:30 (HLD DEPOT) - 630,Non AC Seater (2+3),17:30,20:30,03h 00m,INR 110,"32 Seats available
6 Window","3.7
206",https://www.redbus.in/bus-tickets/haldia-to-kolkata,Haldia to Kolkata
WBTC (CTC) Habra- Barasat- Haldia - 180|16:45,Non AC Seater (2+3),16:45,19:30,02h 45m,INR 97,"34 Seats available
8 Window","3.8
36",https://www.redbus.in/bus-tickets/haldia-to-kolkata,Haldia to Kolkata
SBSTC-KARUNAMOYEE - ASANSOL - VOLVO - 14:45 (BEL DEPOT) - 3982,Volvo AC Seater (2+2),14:45,20:00,05h 15m,INR 440,"53 Seats available
26 Window",3.3,https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal)
SBSTC-KOLKATA - ASANSOL - 14:45 (ASANSOL DEPOT) - 256,Non AC Seater (2+3),14:45,19:15,04h 30m,INR 180,"52 Seats available
20 Window","3.1
11",https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal)
SBSTC-KOLKATA - ASANSOL - 15:00 (ASANSOL DEPOT) - 257,Non AC Seater (2+3),15:00,19:30,04h 30m,INR 180,"52 Seats available
20 Window","2.9
5",https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal)
SBSTC-KARUNAMOYEE - ASANSOL - 15:00 (ASN DEPOT) - 248,Non AC Seater (2+3),15:00,20:00,05h 00m,INR 185,"47 Seats available
17 Window","2.2
27",https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal)
SBSTC-KARUNAMOYEE - ASANSOL - 15:30 (ASN DEPOT) - 249,Non AC Seater (2+3),15:30,20:30,05h 00m,INR 185,"44 Seats available
16 Window","3.3
38",https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal)
Greenline (Karunamoyee),Scania Multi-Axle AC Semi Sleeper (2+2),14:10,19:10,05h 00m,INR 524,"18 Seats available
6 Window","4.5
150",https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal)
SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),14:10,19:00,04h 50m,INR 524,20 Seats available,"4.1
195",https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal)
Shyamoli Paribahan Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),14:10,18:00,04h 15m,INR 524,"19 Seats available
7 Window","3.7
51",https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal)
SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),14:25,18:15,04h 00m,INR 524,12 Seats available,"4.1
170",https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal)
Greenline,Volvo A/C Seater (2+2),14:30,19:30,05h 00m,INR 524,"14 Seats available
5 Window","4.1
24",https://www.redbus.in/bus-tickets/kolkata-to-asansol,Kolkata to Asansol (West Bengal)
