Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
Atmaram Travels(M.Dev),A/C Sleeper (2+1),22:00,06:50,08h 50m,INR 650,"21 Seats available
5 Single","3.8
7",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Travels(KVT Narmada Red),Bharat Benz A/C Sleeper (2+1),21:16,06:01,08h 45m,INR 450,"22 Seats available
5 Single","3.4
9",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Laxmi-Princess Nova,Non A/C Seater / Sleeper (2+1),19:00,04:00,09h 00m,INR 399,"36 Seats available
4 Single","3.7
4",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
IntrCity SmartBus,AC Sleeper (2+1),17:00,02:00,09h 00m,INR 2018,"30 Seats available
10 Single",4.4,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
IntrCity SmartBus,AC Sleeper (2+1),19:30,03:10,07h 40m,INR 644,"9 Seats available
3 Single",4.4,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
IntrCity SmartBus,AC Sleeper (2+1),18:30,02:35,08h 05m,INR 599,"33 Seats available
9 Single",4.4,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Ashray Travels,Non A/C Seater / Sleeper (2+1),20:00,03:00,07h 00m,INR 333,39 Seats available,4.1,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Giroba Travels (ST.Christopher),Non AC Seater (2+2),18:00,04:00,10h 00m,INR 450,37 Seats available,New,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Travels Goa,A/C Sleeper (2+1),17:30,03:30,10h 00m,INR 606,"26 Seats available
8 Single",4.0,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Kadamba Transport Corporation Limited (KTCL) - 159021,A/C Seater (2+3),12:00,12:30,00h 30m,INR 200,"48 Seats available
21 Window",3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Mopa Airport to Goa
Kadamba Transport Corporation Limited (KTCL) - 158996,A/C Seater (2+3),12:30,14:30,02h 00m,INR 400,"47 Seats available
20 Window",4.9,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Mopa Airport to Goa
Kadamba Transport Corporation Limited (KTCL) - 158996,A/C Seater (2+3),12:30,13:25,00h 55m,INR 200,"47 Seats available
20 Window",3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Mopa Airport to Goa
Kadamba Transport Corporation Limited (KTCL) - 160438,A/C Seater (2+3),13:30,14:00,00h 30m,INR 150,"47 Seats available
20 Window",3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Mopa Airport to Goa
Kadamba Transport Corporation Limited (KTCL) - 159015,A/C Seater (2+3),16:00,18:00,02h 00m,INR 400,"47 Seats available
20 Window",4.9,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Mopa Airport to Goa
Kadamba Transport Corporation Limited (KTCL) - 159015,A/C Seater (2+3),16:00,16:25,00h 25m,INR 150,"47 Seats available
20 Window",3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Mopa Airport to Goa
Kadamba Transport Corporation Limited (KTCL) - 160437,A/C Seater (2+3),17:30,18:00,00h 30m,INR 150,"46 Seats available
19 Window",3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Mopa Airport to Goa
PSR Travels Goa,A/C Sleeper (2+1),18:00,09:00,15h 00m,INR 1199,"18 Seats available
6 Single","3.6
103",https://www.redbus.in/bus-tickets/shirdi-to-goa,Shirdi to Goa
Humsafar Travels,A/C Sleeper (2+1),16:00,09:00,17h 00m,INR 1450,"24 Seats available
8 Single","3.3
17",https://www.redbus.in/bus-tickets/shirdi-to-goa,Shirdi to Goa
Humsafar Travels,A/C Sleeper (2+1),14:30,09:30,19h 00m,INR 1450,23 Seats available,"3.4
44",https://www.redbus.in/bus-tickets/shirdi-to-goa,Shirdi to Goa
Humsafar Travels,A/C Sleeper (2+1),14:30,09:15,18h 45m,INR 1450,28 Seats available,4.0,https://www.redbus.in/bus-tickets/shirdi-to-goa,Shirdi to Goa
Kadamba Transport Corporation Limited (KTCL) - 8355,Non AC Seater 2+2,15:00,01:03,10h 03m,INR 450,"38 Seats available
18 Window","1.5
4",https://www.redbus.in/bus-tickets/goa-to-shimoga,Goa to Shivamogga
Sea Bird Tourist,NON A/C Sleeper (2+1),17:30,02:30,09h 00m,INR 700,23 Seats available,"4.1
10",https://www.redbus.in/bus-tickets/goa-to-shimoga,Goa to Shivamogga
PSR Travels Goa,A/C Sleeper (2+1),19:15,10:00,14h 45m,INR 1299,1 Seat available,"3.5
97",https://www.redbus.in/bus-tickets/goa-to-shirdi,Goa to Shirdi
Humsafar Travels,Bharat Benz A/C Sleeper (2+1),19:00,11:00,16h 00m,INR 1250,"27 Seats available
6 Single","1.6
27",https://www.redbus.in/bus-tickets/goa-to-shirdi,Goa to Shirdi
Kadamba Transport Corporation Limited (KTCL) - 78627,Volvo AC Seater 2+2,14:01,15:15,01h 14m,INR 150,"40 Seats available
19 Window",3.7,https://www.redbus.in/bus-tickets/goa-to-goa-airport,Goa to Goa Airport
Kadamba Transport Corporation Limited (KTCL) - 99718,AC Seater (2+2),16:01,17:15,01h 14m,INR 150,"41 Seats available
19 Window",3.7,https://www.redbus.in/bus-tickets/goa-to-goa-airport,Goa to Goa Airport
Kadamba Transport Corporation Limited (KTCL) - 159065,A/C Seater (2+3),12:30,13:00,00h 30m,INR 150,"47 Seats available
20 Window","3.0
10",https://www.redbus.in/bus-tickets/margoa-to-mopa-airport,Margao to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 158948,A/C Seater (2+3),14:00,14:30,00h 30m,INR 150,"47 Seats available
20 Window","2.7
14",https://www.redbus.in/bus-tickets/margoa-to-mopa-airport,Margao to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 158967,A/C Seater (2+3),15:00,17:00,02h 00m,INR 400,"48 Seats available
21 Window","4.6
10",https://www.redbus.in/bus-tickets/margoa-to-mopa-airport,Margao to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 158967,A/C Seater (2+3),15:55,17:00,01h 05m,INR 200,"48 Seats available
21 Window","3.5
8",https://www.redbus.in/bus-tickets/margoa-to-mopa-airport,Margao to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 99707,AC Seater (2+2),13:45,14:46,01h 01m,INR 150,"41 Seats available
19 Window",3.7,https://www.redbus.in/bus-tickets/goa-airport-to-goa,Goa Airport to Goa
Kadamba Transport Corporation Limited (KTCL) - 159021,A/C Seater (2+3),12:00,12:30,00h 30m,INR 200,"48 Seats available
21 Window",3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-margoa,Mopa Airport to Margao
Kadamba Transport Corporation Limited (KTCL) - 158996,A/C Seater (2+3),12:30,14:30,02h 00m,INR 400,"47 Seats available
20 Window",4.9,https://www.redbus.in/bus-tickets/mopa-airport-to-margoa,Mopa Airport to Margao
Kadamba Transport Corporation Limited (KTCL) - 158996,A/C Seater (2+3),12:30,13:25,00h 55m,INR 200,"47 Seats available
20 Window",3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-margoa,Mopa Airport to Margao
Kadamba Transport Corporation Limited (KTCL) - 160438,A/C Seater (2+3),13:30,14:00,00h 30m,INR 150,"47 Seats available
20 Window",3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-margoa,Mopa Airport to Margao
Kadamba Transport Corporation Limited (KTCL) - 159015,A/C Seater (2+3),16:00,18:00,02h 00m,INR 400,"47 Seats available
20 Window",4.9,https://www.redbus.in/bus-tickets/mopa-airport-to-margoa,Mopa Airport to Margao
Kadamba Transport Corporation Limited (KTCL) - 159015,A/C Seater (2+3),16:00,16:25,00h 25m,INR 150,"47 Seats available
20 Window",3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-margoa,Mopa Airport to Margao
Kadamba Transport Corporation Limited (KTCL) - 160437,A/C Seater (2+3),17:30,18:00,00h 30m,INR 150,"46 Seats available
19 Window",3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-margoa,Mopa Airport to Margao
Kadamba Transport Corporation Limited (KTCL) - 158948,A/C Seater (2+3),13:30,14:30,01h 00m,INR 200,"47 Seats available
20 Window",3.7,https://www.redbus.in/bus-tickets/panaji-to-mopa-airport,Panaji to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 78627,Volvo AC Seater 2+2,13:30,14:01,00h 31m,INR 100,"40 Seats available
19 Window",3.7,https://www.redbus.in/bus-tickets/calangute-goa-to-goa,Calangute (goa) to Goa
Kadamba Transport Corporation Limited (KTCL) - 99718,AC Seater (2+2),15:30,16:01,00h 31m,INR 100,"41 Seats available
19 Window",3.7,https://www.redbus.in/bus-tickets/calangute-goa-to-goa,Calangute (goa) to Goa
Kadamba Transport Corporation Limited (KTCL) - 78627,Volvo AC Seater 2+2,13:30,14:00,00h 30m,INR 100,"40 Seats available
19 Window",3.7,https://www.redbus.in/bus-tickets/calangute-goa-to-panaji,Calangute (goa) to Panaji
Kadamba Transport Corporation Limited (KTCL) - 99718,AC Seater (2+2),15:30,16:00,00h 30m,INR 100,"41 Seats available
19 Window",3.7,https://www.redbus.in/bus-tickets/calangute-goa-to-panaji,Calangute (goa) to Panaji
Kadamba Transport Corporation Limited (KTCL) - 99707,AC Seater (2+2),13:45,14:45,01h 00m,INR 150,"41 Seats available
19 Window",4.4,https://www.redbus.in/bus-tickets/goa-airport-to-panaji,Goa Airport to Panaji
Kadamba Transport Corporation Limited (KTCL) - 99710,AC Seater (2+2),16:00,17:00,01h 00m,INR 150,"42 Seats available
20 Window","4.4
5",https://www.redbus.in/bus-tickets/goa-airport-to-panaji,Goa Airport to Panaji
