Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
Shre Ganesh Travels,Bharat Benz A/C Seater /Sleeper (2+1),18:00,22:30,04h 30m,INR 400,"31 Seats available
6 Single","3.0
56",https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
RSRTC - 168828,Express Non AC Seater 2+3,15:45,21:40,05h 55m,INR 263,"42 Seats available
15 Window",4.1,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
RSRTC - 173068,Super Luxury Volvo AC Seater Pushback 2+2,16:40,21:10,04h 30m,INR 440,"28 Seats available
11 Window","3.9
80",https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
RSRTC - 154392,Express Non AC Seater 2+3,21:30,03:00,05h 30m,INR 263,"42 Seats available
15 Window",4.1,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
Vijay Tour and Travels,Bharat Benz A/C Seater (2+2),12:30,18:00,05h 30m,INR 300,38 Seats available,3.4,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
Devraj Travels,Bharat Benz A/C Seater (2+2),12:40,18:30,05h 50m,INR 300,42 Seats available,4.2,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
Neeraj travels,A/C Seater / Sleeper (2+1),15:00,20:02,05h 02m,INR 250,"22 Seats available
2 Single","3.4
10",https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
Garhwal Travels,A/C Seater / Sleeper (2+1),16:30,22:20,05h 50m,462,"38 Seats available
10 Single",3.3,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
Gajraj bus service,Bharat Benz A/C Seater /Sleeper (2+1),17:30,21:50,04h 20m,369,"14 Seats available
2 Single","4.8
4",https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),18:10,23:10,05h 00m,INR 349,"35 Seats available
5 Single","3.5
5",https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
Devraj Travels,A/C Seater / Sleeper (2+1),18:15,23:05,04h 50m,INR 350,"34 Seats available
4 Single","4.5
9",https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
Vijay Tour and Travels,A/C Seater / Sleeper (2+1),18:30,23:50,05h 20m,INR 400,"28 Seats available
4 Single",3.4,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
R.K Jakhar Travels,A/C Seater / Sleeper (2+1),21:25,02:30,05h 05m,INR 300,"33 Seats available
21 Window","4.1
6",https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),14:15,19:30,05h 15m,INR 350,"38 Seats available
5 Single","2.5
32",https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
RSRTC - 190552,Express Non AC Seater 2+3,15:30,20:25,04h 55m,INR 270,"40 Seats available
14 Window","3.7
8",https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
RSRTC - 175161,Express Non AC Seater 2+3,18:15,00:00,05h 45m,INR 270,"42 Seats available
15 Window",3.7,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
RSRTC - 193797,NON AC Seater / Sleeper 2+1,22:01,02:55,04h 54m,INR 351,"36 Seats available
12 Single",3.7,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
RSRTC - 189082,Super Luxury Volvo AC Seater Pushback 2+2,23:00,04:00,05h 00m,INR 438,"21 Seats available
7 Window","4.0
55",https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
GV Tours,A/C Seater/Sleeper (2+1),16:00,20:50,04h 50m,463,42 Seats available,"3.0
45",https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:15,23:55,04h 40m,INR 499,"24 Seats available
2 Single",3.7,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:00,02:30,05h 30m,INR 499,"24 Seats available
5 Single","3.0
31",https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
Rinku Travels,A/C Seater / Sleeper (2+1),21:15,02:55,05h 40m,INR 400,"48 Seats available
5 Single","3.7
4",https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
janta shatabdi travels,A/C Sleeper (2+1),14:30,20:30,06h 00m,601,36 Seats available,1.5,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
Rinku Travels,NON AC Seater / Sleeper 2+1,19:00,00:59,05h 59m,INR 300,"47 Seats available
29 Window",2.7,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
janta shatabdi travels,Non A/C Seater / Sleeper (2+1),19:15,23:59,04h 44m,416,"41 Seats available
5 Single","1.1
12",https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
Haji Ali Travels,A/C Seater / Sleeper (2+1),19:30,02:00,06h 30m,450,"37 Seats available
11 Single",1.4,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
Rinku Travels,NON AC Seater / Sleeper 2+1,20:00,01:50,05h 50m,INR 300,"45 Seats available
28 Window",2.7,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
Mansoori tour and travels,Non A/C Seater / Sleeper (2+1),20:00,00:40,04h 40m,630,"40 Seats available
6 Single",1.5,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
RSRTC - 193580,Express Non AC Seater 2+3,14:30,19:20,04h 50m,INR 250,"42 Seats available
15 Window",4.1,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Bikaner to Sikar
RSRTC - 173598,Super Luxury Volvo AC Seater Pushback 2+2,16:31,19:45,03h 14m,INR 421,"34 Seats available
15 Window","4.0
62",https://www.redbus.in/bus-tickets/bikaner-to-sikar,Bikaner to Sikar
RSRTC - 193272,Express Non AC Seater 2+3,17:00,22:00,05h 00m,INR 240,"42 Seats available
15 Window",4.1,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Bikaner to Sikar
RSRTC - 182762,Express Non AC Seater 2+3,21:55,02:45,04h 50m,INR 231,"42 Seats available
15 Window",4.1,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Bikaner to Sikar
Milan Travels,A/C Seater / Sleeper (2+1),14:30,18:10,03h 40m,INR 476,"11 Seats available
1 Single","3.8
31",https://www.redbus.in/bus-tickets/bikaner-to-sikar,Bikaner to Sikar
RATHORE TRAVELS AGENCY,Volvo 9600 A/C Sleeper (2+1),14:40,17:52,03h 12m,INR 750,"36 Seats available
12 Single","5.0
4",https://www.redbus.in/bus-tickets/bikaner-to-sikar,Bikaner to Sikar
New Deep Travels,Volvo Multi-Axle I-Shift A/C Semi Sleeper (2+2),15:30,18:40,03h 10m,INR 666.67,"32 Seats available
12 Window","4.5
11",https://www.redbus.in/bus-tickets/bikaner-to-sikar,Bikaner to Sikar
Milan Travels,A/C Seater / Sleeper (2+1),17:00,20:30,03h 30m,INR 476,"24 Seats available
1 Single","4.4
16",https://www.redbus.in/bus-tickets/bikaner-to-sikar,Bikaner to Sikar
Neelam Travels,A/C Seater / Sleeper (2+1),18:30,23:00,04h 30m,INR 400,"42 Seats available
12 Single",3.5,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Bikaner to Sikar
Milan Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:15,22:30,03h 15m,INR 476,"33 Seats available
19 Window","4.6
11",https://www.redbus.in/bus-tickets/bikaner-to-sikar,Bikaner to Sikar
Maharaja Travels,A/C Seater / Sleeper (2+1),19:30,23:20,03h 50m,INR 333,"32 Seats available
6 Single","4.4
5",https://www.redbus.in/bus-tickets/bikaner-to-sikar,Bikaner to Sikar
Nandu V.K. Travels,NON A/C Sleeper (2+1),19:30,23:45,04h 15m,INR 600,30 Seats available,3.2,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Bikaner to Sikar
Salasar Travels,A/C Sleeper (2+1),22:00,02:00,04h 00m,484,"30 Seats available
10 Single",3.0,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Bikaner to Sikar
RATHORE TRAVELS AGENCY,A/C Seater / Sleeper (2+1),22:30,02:59,04h 29m,INR 350,"34 Seats available
10 Single",4.1,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Bikaner to Sikar
