Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
HRTC - 2030250,Ordinary 3+2 Non AC Seater,16:30,21:30,05h 00m,INR 458,"25 Seats available
6 Window",3.9,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
HRTC - 1507,Ordinary 3+2 Non AC Seater,18:40,01:50,07h 10m,INR 473,"37 Seats available
13 Window",3.9,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
HRTC - 58,Himsuta AC Seater Volvo/Scania 2+2,19:30,04:00,08h 30m,INR 830,"34 Seats available
16 Window",3.9,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
HRTC - 1532,,20:20,05:00,08h 40m,INR 451,,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
,,,,,,,,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
,,,,,,,,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
,,,,,,,,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
,,,,,,,,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
,,,,,,,,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
,,,,,,,,https://www.redbus.in/bus-tickets/chandigarh-to-kullu,Chandigarh to Kullu
HRTC - 967,Ordinary 3+2 Non AC Seater,15:00,22:10,07h 10m,INR 370,"37 Seats available
13 Window",3.9,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
HRTC - 911,Ordinary 3+2 Non AC Seater,16:15,23:20,07h 05m,INR 385,"37 Seats available
13 Window",3.9,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
HRTC - 1104,Ordinary 3+2 Non AC Seater,17:20,00:20,07h 00m,INR 365,29 Seats available,3.9,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
,,,,,,,,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
,,,,,,,,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
,,,,,,,,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
,,,,,,,,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
,,,,,,,,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
,,,,,,,,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
,,,,,,,,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
HRTC - 802,Ordinary 3+2 Non AC Seater,14:08,23:15,09h 07m,INR 467,"39 Seats available
14 Window",3.9,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Kullu to Chandigarh
HRTC - 751,Ordinary 3+2 Non AC Seater,14:48,21:00,06h 12m,INR 462,"37 Seats available
13 Window",3.9,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Kullu to Chandigarh
HRTC - 725,Ordinary 3+2 Non AC Seater,15:30,22:30,07h 00m,INR 475,"37 Seats available
13 Window",3.9,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Kullu to Chandigarh
,,,,,,,,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Kullu to Chandigarh
,,,,,,,,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Kullu to Chandigarh
,,,,,,,,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Kullu to Chandigarh
,,,,,,,,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Kullu to Chandigarh
,,,,,,,,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Kullu to Chandigarh
,,,,,,,,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Kullu to Chandigarh
,,,,,,,,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Kullu to Chandigarh
HRTC - 562,Ordinary 3+2 Non AC Seater,15:15,03:15,12h 00m,INR 660,"37 Seats available
13 Window",3.8,https://www.redbus.in/bus-tickets/delhi-to-kangra,Delhi to Kangra
HRTC - 522,Ordinary 3+2 Non AC Seater,16:35,03:15,10h 40m,INR 630,"37 Seats available
13 Window",3.8,https://www.redbus.in/bus-tickets/delhi-to-kangra,Delhi to Kangra
,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-kangra,Delhi to Kangra
,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-kangra,Delhi to Kangra
,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-kangra,Delhi to Kangra
,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-kangra,Delhi to Kangra
,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-kangra,Delhi to Kangra
,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-kangra,Delhi to Kangra
,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-kangra,Delhi to Kangra
,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-kangra,Delhi to Kangra
HRTC - 953,Ordinary 3+2 Non AC Seater,14:30,23:50,09h 20m,INR 483,"37 Seats available
13 Window",3.9,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
HRTC - 955,Ordinary 3+2 Non AC Seater,14:40,23:55,09h 15m,INR 453,"37 Seats available
13 Window",3.9,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
HRTC - 1104,Ordinary 3+2 Non AC Seater,15:35,00:20,08h 45m,INR 451,37 Seats available,3.9,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
,,,,,,,,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
,,,,,,,,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
,,,,,,,,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
,,,,,,,,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
,,,,,,,,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
,,,,,,,,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
,,,,,,,,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
HRTC - 1556,Ordinary 3+2 Non AC Seater,14:48,19:00,04h 12m,INR 237,"37 Seats available
13 Window",3.9,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,Chandigarh to Shimla
HRTC - 126,Ordinary 3+2 Non AC Seater,15:15,19:45,04h 30m,INR 242,"37 Seats available
13 Window",3.9,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,Chandigarh to Shimla
HRTC - 1553,Ordinary 3+2 Non AC Seater,16:40,20:49,04h 09m,INR 237,"47 Seats available
18 Window",3.9,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,Chandigarh to Shimla
,,,,,,,,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,Chandigarh to Shimla
,,,,,,,,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,Chandigarh to Shimla
,,,,,,,,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,Chandigarh to Shimla
HRTC - 1137,Ordinary 3+2 Non AC Seater,14:25,20:15,05h 50m,INR 365,"37 Seats available
13 Window",3.9,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,Chandigarh to Kangra
HRTC - 1526,Ordinary 3+2 Non AC Seater,15:30,21:00,05h 30m,INR 365,"27 Seats available
9 Window",3.9,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,Chandigarh to Kangra
HRTC - 127,Himsuta AC Seater Volvo/Scania 2+2,15:40,21:40,06h 00m,INR 655,"34 Seats available
16 Window",3.9,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,Chandigarh to Kangra
HRTC - 1514,Ordinary 3+2 Non AC Seater,16:00,22:45,06h 45m,INR 395,"37 Seats available
13 Window",3.9,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,Chandigarh to Kangra
,,,,,,,,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,Chandigarh to Kangra
,,,,,,,,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,Chandigarh to Kangra
,,,,,,,,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,Chandigarh to Kangra
,,,,,,,,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,Chandigarh to Kangra
,,,,,,,,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,Chandigarh to Kangra
HRTC - 967,Ordinary 3+2 Non AC Seater,15:00,03:15,12h 15m,INR 630,"37 Seats available
13 Window","1.4
5",https://www.redbus.in/bus-tickets/kangra-to-delhi,Kangra to Delhi
HRTC - 653,A/C Executive (2+3),17:05,05:30,12h 25m,INR 770,"44 Seats available
16 Window","2.4
8",https://www.redbus.in/bus-tickets/kangra-to-delhi,Kangra to Delhi
,,,,,,,,https://www.redbus.in/bus-tickets/kangra-to-delhi,Kangra to Delhi
,,,,,,,,https://www.redbus.in/bus-tickets/kangra-to-delhi,Kangra to Delhi
,,,,,,,,https://www.redbus.in/bus-tickets/kangra-to-delhi,Kangra to Delhi
,,,,,,,,https://www.redbus.in/bus-tickets/kangra-to-delhi,Kangra to Delhi
,,,,,,,,https://www.redbus.in/bus-tickets/kangra-to-delhi,Kangra to Delhi
,,,,,,,,https://www.redbus.in/bus-tickets/kangra-to-delhi,Kangra to Delhi
,,,,,,,,https://www.redbus.in/bus-tickets/kangra-to-delhi,Kangra to Delhi
,,,,,,,,https://www.redbus.in/bus-tickets/kangra-to-delhi,Kangra to Delhi
