Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
UPSRTC - JHD0015,Janrath AC Seater 2+3,20:00,01:15,05h 15m,INR 477,"48 Seats available
19 Window","3.3
4",https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
UPSRTC - JHD0033,Ordinary Non AC Seater 2+3,22:15,03:45,05h 30m,INR 381,"52 Seats available
20 Window",3.3,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
UPSRTC - AWD0119,Janrath AC Seater 2+3,22:30,03:50,05h 20m,INR 477,"48 Seats available
19 Window","3.7
19",https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
UPSRTC - JHD0019,Ordinary Non AC Seater 2+3,22:55,04:30,05h 35m,INR 381,"52 Seats available
20 Window","3.4
4",https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
UPSRTC - JHD0021,Ordinary Non AC Seater 2+3,23:35,04:30,04h 55m,INR 381,"52 Seats available
20 Window",3.3,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
UPSRTC - JHD0024,Ordinary Non AC Seater 2+3,23:59,05:15,05h 16m,INR 381,"52 Seats available
20 Window","2.0
5",https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
Raj Kalpana Travels Pvt.Ltd,A/C Sleeper (2+1),18:15,23:30,05h 15m,INR 900,8 Seats available,4.2,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
Samay Shatabdi Travels Pvt Ltd,NON AC Seater / Sleeper 2+1,18:30,23:50,05h 20m,INR 800,"37 Seats available
23 Window",4.0,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
Hans Travels (I) Private Limited,NON A/C Sleeper (2+1),18:30,23:30,05h 00m,INR 1000,"24 Seats available
8 Single",3.2,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),19:00,23:57,04h 57m,INR 1000,"6 Seats available
3 Window",4.0,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
Samay Shatabdi Travels Pvt Ltd,A/C Sleeper (2+1),20:00,00:57,04h 57m,INR 699,24 Seats available,"4.4
18",https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
UPSRTC - TAJ0001,Janrath AC Seater 2+2,15:00,20:45,05h 45m,INR 760,"36 Seats available
18 Window","3.2
8",https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
UPSRTC - TAJ0004,Janrath AC Seater 2+2,16:01,21:51,05h 50m,INR 760,"36 Seats available
18 Window",3.3,https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
UPSRTC - TAJ0006,Pink Express AC Seater 2+2,17:00,22:51,05h 51m,INR 760,"41 Seats available
20 Window","2.4
6",https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
UPSRTC - AWD0011,Janrath AC Seater 2+2,18:00,00:15,06h 15m,INR 760,"36 Seats available
18 Window","4.1
5",https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
UPSRTC - CBG0054,Ordinary Non AC Seater 2+3,18:00,00:45,06h 45m,INR 527,"52 Seats available
20 Window",3.3,https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:00,03:45,04h 45m,INR 452,"28 Seats available
8 Single","4.8
55",https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
Raj Kalpana Travels Pvt.ltd.,VE A/C Seater (2+2),14:30,18:30,04h 00m,INR 599,"33 Seats available
13 Window","4.0
101",https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:45,03:35,04h 50m,INR 479,31 Seats available,"4.9
19",https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
Sethi Yatra Company,A/C Seater / Sleeper (2+1),20:00,00:30,04h 30m,664,"23 Seats available
2 Single","4.3
31",https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:30,04:30,05h 00m,INR 428,33 Seats available,"4.2
27",https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
UPSRTC - GLA0138,Janrath AC Seater 2+2,15:05,23:30,08h 25m,INR 698,"36 Seats available
18 Window",3.3,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
UPSRTC - CBG0077,Ordinary Non AC Seater 2+3,16:00,23:00,07h 00m,INR 475,"52 Seats available
20 Window",3.3,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
UPSRTC - VND0057,Ordinary Non AC Seater 2+3,17:00,01:00,08h 00m,INR 475,"52 Seats available
20 Window",3.3,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
UPSRTC - AWD0090,Janrath AC Seater 2+2,17:00,23:59,06h 59m,INR 690,"36 Seats available
18 Window","2.3
7",https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
UPSRTC - KSH0015,Ordinary Non AC Seater 2+3,17:30,01:37,08h 07m,INR 475,"52 Seats available
20 Window",3.3,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
UPSRTC - SLP0050,Ordinary Non AC Seater 2+3,18:00,01:45,07h 45m,INR 475,"52 Seats available
20 Window",3.3,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
UPSRTC - KSH0001,Janrath AC Seater 2+2,18:00,02:15,08h 15m,INR 690,"36 Seats available
18 Window",3.3,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
UPSRTC - KSH0023,Ordinary Non AC Seater 2+3,18:30,02:47,08h 17m,INR 475,"52 Seats available
20 Window",3.3,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
UPSRTC - AWD0091,Janrath AC Seater 2+2,19:00,02:00,07h 00m,INR 690,"36 Seats available
18 Window","2.0
4",https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
UPSRTC - CBG0138,Janrath AC Seater 2+2,19:30,03:30,08h 00m,INR 690,"36 Seats available
18 Window",3.3,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
UPSRTC - SLP0061,Ordinary Non AC Seater 2+3,19:30,03:15,07h 45m,INR 475,"52 Seats available
20 Window",3.3,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
UPSRTC - CBG0045,Janrath AC Seater 2+2,20:00,03:30,07h 30m,INR 690,"36 Seats available
18 Window",3.3,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
UPSRTC - AWD0093,Janrath AC Seater 2+2,20:30,03:30,07h 00m,INR 690,"36 Seats available
18 Window",3.3,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
UPSRTC - CBG0047,Janrath AC Seater 2+2,21:00,04:00,07h 00m,INR 690,"36 Seats available
18 Window","2.5
9",https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
UPSRTC - AWD0092,Janrath AC Seater 2+2,21:30,04:30,07h 00m,INR 690,"36 Seats available
18 Window",3.3,https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:30,06:00,07h 30m,INR 399,"24 Seats available
4 Single","3.8
449",https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
Yolo Bus,A/C Sleeper (2+1),22:15,05:49,07h 34m,INR 549,"21 Seats available
7 Single","3.8
200",https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
PTC-SKYBUS,A/C Seater/Sleeper (2+1),22:30,05:30,07h 00m,INR 400,"21 Seats available
3 Single","4.7
42",https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
Raj Kalpana Travels Pvt.Ltd,A/C Seater/Sleeper (2+1),20:00,01:00,05h 00m,1444,21 Seats available,"4.6
33",https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
Raj Kalpana Travels Pvt.Ltd,A/C Sleeper (2+1),17:20,23:30,06h 10m,INR 900,"19 Seats available
5 Single","4.3
19",https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Varanasi to Lucknow
UPSRTC - GNA0116,Ordinary Non AC Seater 2+3,15:47,19:47,04h 00m,INR 345,"52 Seats available
20 Window",3.3,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
UPSRTC - SKB0018,Ordinary Non AC Seater 2+3,18:00,23:20,05h 20m,INR 295,"52 Seats available
20 Window",3.3,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
UPSRTC - TAJ0014,Janrath AC Seater 2+2,18:01,22:15,04h 14m,INR 534,"36 Seats available
18 Window",3.3,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
UPSRTC - NDD0012,Ordinary Non AC Seater 2+3,20:00,23:58,03h 58m,INR 345,"52 Seats available
20 Window",3.3,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
NueGo,Electric A/C Seater (2+2),14:00,18:50,04h 50m,332,3 Seats available,"3.9
98",https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
NueGo,Electric A/C Seater (2+2),15:00,19:30,04h 30m,284,"18 Seats available
8 Window","3.9
155",https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
NueGo,Electric A/C Seater (2+2),16:00,20:50,04h 50m,284,"27 Seats available
8 Window","3.6
113",https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),16:30,21:00,04h 30m,475,"31 Seats available
8 Single",3.4,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),17:00,21:30,04h 30m,475,27 Seats available,3.4,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
NueGo,Electric A/C Seater (2+2),17:00,21:30,04h 30m,284,"11 Seats available
4 Window","4.1
105",https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
NueGo,Electric A/C Seater (2+2),18:00,23:15,05h 15m,284,"33 Seats available
14 Window","3.7
102",https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
Hans Travels (I) Private Limited,A/C Sleeper (2+1),18:00,21:45,03h 45m,INR 300,"20 Seats available
8 Single","3.8
19",https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),18:00,22:30,04h 30m,475,"29 Seats available
6 Single",3.4,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
Laxmi holidays,VE A/C Seater / Sleeper (2+2),18:00,22:50,04h 50m,475,50 Seats available,3.4,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
FlixBus,A/C Sleeper (2+1),18:30,22:50,04h 20m,INR 285,15 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
NueGo,Electric A/C Seater (2+2),19:00,23:30,04h 30m,284,"29 Seats available
13 Window","3.8
103",https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+1),19:00,23:30,04h 30m,INR 500,49 Seats available,4.2,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
FlixBus,A/C Sleeper (2+1),19:20,23:40,04h 20m,INR 332,34 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
Laxmi holidays,VE A/C Seater / Sleeper (2+1),19:30,23:40,04h 10m,475,"28 Seats available
8 Single",3.4,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
FlixBus,A/C Sleeper (2+1),19:30,00:25,04h 55m,INR 285,13 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
FlixBus,A/C Sleeper (2+1),19:30,23:30,04h 00m,INR 210,19 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),20:00,23:55,03h 55m,475,"29 Seats available
11 Single",3.4,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
Hans Travels (I) Private Limited,A/C Sleeper (2+1),20:15,23:30,03h 15m,INR 300,"23 Seats available
6 Single","3.3
5",https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
Raj Kalpana Travels Pvt.Ltd,Bharat Benz A/C Seater /Sleeper (2+1),20:15,00:20,04h 05m,INR 500,"29 Seats available
9 Single",3.9,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
GK Travels,A/C Seater/Sleeper (2+1),20:30,01:00,04h 30m,INR 499,"25 Seats available
5 Single",3.6,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
Krishna Travels,A/C Seater / Sleeper (2+2),20:30,00:05,03h 35m,INR 499,"27 Seats available
12 Window",3.5,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Semi Sleeper (2+2),21:30,01:10,03h 40m,INR 499,34 Seats available,4.3,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
Raj Kalpana Travels Pvt.ltd.,Non A/C Seater / Sleeper (2+1),21:30,01:30,04h 00m,INR 450,31 Seats available,"3.1
7",https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:45,02:30,04h 45m,INR 423,31 Seats available,4.0,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
Gola Bus Service,A/C Seater/Sleeper (2+1),21:50,01:25,03h 35m,INR 449,"33 Seats available
7 Single",3.3,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),22:00,01:20,03h 20m,INR 459,40 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
Laxmi holidays,VE A/C Seater / Sleeper (2+2),22:00,03:00,05h 00m,465,53 Seats available,3.4,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:15,02:35,04h 20m,INR 411,"32 Seats available
7 Single",4.0,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
DURGA TRAVELS,A/C Seater / Sleeper (2+2),22:16,02:30,04h 14m,INR 400,"29 Seats available
14 Window",3.0,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:20,02:15,03h 55m,INR 427,"33 Seats available
8 Single",4.0,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:25,02:25,04h 00m,INR 425,"28 Seats available
10 Single",4.0,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),22:30,02:25,03h 55m,INR 435,"27 Seats available
7 Single",4.0,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
JD Travels (Khajuraho Travels),A/C Seater / Sleeper (2+1),22:30,02:30,04h 00m,427,"23 Seats available
9 Single","4.2
6",https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
Gola Bus Service,VE A/C Seater / Sleeper (2+1),22:30,02:10,03h 40m,INR 499,31 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
FlixBus,A/C Sleeper (2+1),22:30,02:25,03h 55m,INR 268,16 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
FlixBus,A/C Seater (2+2),22:30,02:55,04h 25m,INR 277,22 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
International Tourist Centre,VE A/C Seater / Sleeper (2+1),22:40,02:45,04h 05m,INR 399,"35 Seats available
17 Window",4.2,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
Ashok Bus Service,VE A/C Sleeper (2+1),22:45,03:15,04h 30m,INR 499,"37 Seats available
14 Window",3.6,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
Vande Fly,A/C Seater / Sleeper (2+2),22:45,02:55,04h 10m,475,43 Seats available,3.5,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:00,02:40,03h 40m,INR 427,26 Seats available,4.0,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),23:00,02:35,03h 35m,INR 469,"40 Seats available
6 Single",3.9,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
FlixBus,A/C Seater (2+2),23:00,03:00,04h 00m,INR 277,32 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+1),23:05,02:35,03h 30m,INR 500,"27 Seats available
5 Single",3.7,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
Hare Rama Travels,A/C Seater/Sleeper (2+1),23:15,03:00,03h 45m,INR 500,"29 Seats available
9 Single",3.9,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),23:15,02:30,03h 15m,INR 500,"31 Seats available
6 Single",4.7,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:20,03:05,03h 45m,INR 411,30 Seats available,4.0,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:20,03:30,04h 10m,475,"34 Seats available
8 Single",3.4,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:25,02:35,03h 10m,INR 434,32 Seats available,4.0,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:30,03:25,03h 55m,INR 477,36 Seats available,4.0,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),23:45,03:15,03h 30m,INR 500,"22 Seats available
6 Single",4.7,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:45,03:25,03h 40m,INR 408,35 Seats available,4.0,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:55,03:10,03h 15m,INR 494,35 Seats available,"3.9
5",https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
NueGo,Electric A/C Seater (2+2),23:55,04:25,04h 30m,332,"23 Seats available
12 Window","4.0
190",https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),14:00,17:00,03h 00m,INR 449,"33 Seats available
16 Window",2.3,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
Royal Star Travels,AC Seater (2+2),14:00,19:00,05h 00m,INR 900,21 Seats available,1.2,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
Taj Express Bus Service Pvt Ltd,Non AC Seater (2+2),15:00,18:00,03h 00m,INR 300,"33 Seats available
16 Window",2.3,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
Yadav Vishvkarma Tour And Travels,NON AC Seater / Sleeper 2+1,19:30,23:31,04h 01m,INR 500,"35 Seats available
6 Single",2.8,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
Shri Sai Safar Travels,A/C Seater / Sleeper (2+1),20:31,02:31,06h 00m,INR 475.24,"26 Seats available
15 Window",2.0,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
Kalpana Travels Kanpur,NON AC Seater / Sleeper 2+1,22:15,02:45,04h 30m,INR 400,"32 Seats available
8 Single",2.1,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
RAWAT HOLIDAYS,A/C Seater (2+2),22:15,02:10,03h 55m,INR 599,45 Seats available,1.2,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
Yadav Vishvkarma Tour And Travels,NON AC Seater / Sleeper 2+1,22:30,02:21,03h 51m,INR 450,"36 Seats available
23 Window",2.8,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
RAO SAHAB TRAVELS PRIVATE LIMITED,A/C Seater / Sleeper (2+1),23:31,04:01,04h 30m,INR 489,"25 Seats available
8 Single",2.1,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
SAFAR EXPRESS PVT LTD,AC Sleeper (2+1),16:05,20:00,03h 55m,INR 999,"13 Seats available
7 Window",3.7,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
Raj Kalpana Travels Pvt.Ltd,A/C Sleeper (2+1),16:15,20:15,04h 00m,INR 767,"18 Seats available
5 Single",3.9,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Seater / Sleeper (2+1),16:30,21:35,05h 05m,854,20 Seats available,4.3,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
R S YADAV SMART BUS PRIVATE LIMITED,A/C Seater / Sleeper (2+1),17:00,21:40,04h 40m,854,17 Seats available,4.3,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
Gola Bus Service,VE A/C Seater / Sleeper (2+1),17:20,21:00,03h 40m,INR 799,"12 Seats available
8 Window",3.3,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
Khajuraho Travels,AC Sleeper (2+1),17:56,22:23,04h 27m,INR 1800,36 Seats available,4.0,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
Gajraj bus service,A/C Seater / Sleeper (2+1),18:00,22:00,04h 00m,INR 549,"24 Seats available
3 Single",3.9,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
BSS COOL COOL TRAVELS,VE A/C Sleeper (2+1),18:00,21:40,03h 40m,INR 799,"38 Seats available
20 Window",4.2,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
Raj Kalpana Travels Pvt.Ltd,A/C Sleeper (2+1),18:00,21:25,03h 25m,750,25 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
Jamna Travels (Delhi),A/C Sleeper (2+2),18:00,21:20,03h 20m,719,"31 Seats available
17 Window",3.4,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
Shatabdi Travels,Bharat Benz A/C Sleeper (2+1),18:00,22:00,04h 00m,INR 1200,28 Seats available,4.0,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
SAFAR EXPRESS PVT LTD,AC Sleeper (2+1),18:05,21:45,03h 40m,INR 1000,"27 Seats available
18 Window",3.7,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+1),18:10,22:00,03h 50m,INR 699,"31 Seats available
19 Window",3.7,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
RAJ KALPANA TRAVELS PRIVATE LIMITED,A/C Sleeper (2+1),18:15,22:30,04h 15m,INR 1000,24 Seats available,"5.0
8",https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
Gola Bus Service,VE A/C Seater / Sleeper (2+1),18:20,22:00,03h 40m,INR 799,"22 Seats available
1 Single",3.3,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),18:30,23:00,04h 30m,570,"19 Seats available
4 Single",3.4,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
Gajraj bus service,Bharat Benz A/C Sleeper (2+1),18:50,22:30,03h 40m,INR 1500,"36 Seats available
24 Window",3.9,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
IntrCity SmartBus,A/C Seater / Sleeper (2+1),18:55,23:20,04h 25m,INR 710,27 Seats available,4.0,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
Shakmbhari Travels,A/C Seater / Sleeper (2+1),19:00,22:45,03h 45m,INR 594,"22 Seats available
6 Single",3.9,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
Ashok Travels Mandsaur Group,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:02,22:55,03h 53m,810,"37 Seats available
11 Single",3.8,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
Gola Bus Service,VE A/C Seater / Sleeper (2+1),19:20,23:00,03h 40m,INR 799,37 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
Khajuraho Travels,A/C Seater / Sleeper (2+1),19:26,23:13,03h 47m,519,20 Seats available,4.0,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
Kamla Travels,A/C Sleeper (2+1),19:30,23:30,04h 00m,INR 1000,"20 Seats available
8 Single",3.2,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Seater / Sleeper (2+1),19:45,23:50,04h 05m,569,33 Seats available,4.3,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
Gola Bus Service,Bharat Benz A/C Seater /Sleeper (2+1),20:00,23:00,03h 00m,INR 699,"27 Seats available
4 Single",3.3,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
IntrCity SmartBus,A/C Seater / Sleeper (2+1),20:00,01:00,05h 00m,INR 1019,"38 Seats available
11 Single",4.0,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
Shakmbhari Travels,A/C Seater / Sleeper (2+1),20:00,23:45,03h 45m,INR 694,"25 Seats available
4 Single",3.9,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
Anshi Raj Shree Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:00,23:30,03h 30m,INR 549,31 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
Raj Kalpana Travels Pvt.ltd.,A/C Sleeper (2+1),20:00,23:45,03h 45m,750,29 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
